9.4	88.082844	92.70647
9.5	88.001653	92.762356
9.6	87.968038	92.848495
9.7	88.009265	92.981553
9.8	88.104864	93.075008
9.9	88.266313	93.069225
10	88.411382	93.012503
10.1	88.418281	92.950057
10.2	88.274014	92.844424
10.3	88.083206	92.749465
10.4	87.890069	92.696069
10.5	87.701951	92.651169
10.6	87.612795	92.633425
10.7	87.634681	92.631679
10.8	87.765699	92.637008
10.9	87.98715	92.678424
11	88.128512	92.769701
11.1	88.152538	92.891536
11.2	88.202378	92.970043
11.3	88.307093	92.940272
11.4	88.394672	92.862302
11.5	88.393881	92.831613
11.6	88.299157	92.840256
11.7	88.225816	92.8282
11.8	88.18109	92.787782
11.9	88.091046	92.746562
12	88.006589	92.727668
12.1	87.970294	92.700018
12.2	87.963673	92.630076
12.3	87.994155	92.607686
12.4	88.054795	92.668641
12.5	88.076923	92.701414
12.6	88.111781	92.644503
12.7	88.257823	92.554391
12.8	88.433423	92.417214
12.9	88.481578	92.101531
13	88.36033	91.589713
13.1	88.236467	90.985078
13.2	88.202612	90.332249
13.3	88.180448	89.558839
13.4	88.111423	88.621363
13.5	87.995545	87.673019
13.6	87.937726	86.860725
13.7	87.919474	86.16228
13.8	87.714881	85.514732
13.9	87.211769	84.866825
14	86.536646	84.209033
14.1	85.834278	83.493951
14.2	85.160244	82.6944
14.3	84.564442	81.902694
14.4	83.977161	81.166359
14.5	83.332725	80.478539
14.6	82.688644	79.800244
14.7	82.057031	79.089738
14.8	81.427986	78.303881
14.9	80.762132	77.456729
15	80.11081	76.685973
15.1	79.618162	76.027836
15.2	79.174008	75.397678
15.3	78.604448	74.776077
15.4	77.940733	74.198848
15.5	77.221168	73.611129
15.6	76.511236	72.935428
15.7	75.904568	72.255774
15.8	75.354287	71.596388
15.9	74.802759	70.857985
16	74.261131	70.078575
16.1	73.673666	69.319517
16.2	72.983589	68.577579
16.3	72.218219	67.858344
16.4	71.45528	67.134919
16.5	70.760802	66.397334
16.6	70.120504	65.737573
16.7	69.54847	65.126468
16.8	69.055162	64.377365
16.9	68.565991	63.53119
17	68.106717	62.780981
17.1	67.679906	62.203601
17.2	67.127925	61.714937
17.3	66.477144	61.198657
17.4	65.891972	60.648793
17.5	65.307242	60.002736
17.6	64.661334	59.22599
17.7	64.014518	58.489531
17.8	63.322719	57.853067
17.9	62.626012	57.210452
18	61.9884	56.542599
18.1	61.362689	55.848437
18.2	60.783855	55.146158
18.3	60.196021	54.491602
18.4	59.520881	53.837267
18.5	58.853468	53.151952
18.6	58.207861	52.500344
18.7	57.549387	51.865446
18.8	56.947938	51.235734
18.9	56.440047	50.65119
19	55.888682	50.035388
19.1	55.202876	49.353679
19.2	54.51975	48.713355
19.3	53.987452	48.136006
19.4	53.557241	47.509739
19.5	53.06612	46.870772
19.6	52.440169	46.295156
19.7	51.673722	45.658775
19.8	50.848481	44.94986
19.9	50.163972	44.263865
20	49.676118	43.610941
20.1	49.216544	42.97482
20.2	48.69658	42.321184
20.3	48.072851	41.617522
20.4	47.332383	40.921585
20.5	46.616653	40.324338
20.6	45.977386	39.698285
20.7	45.334572	38.987033
20.8	44.656138	38.351779
20.9	43.996123	37.76935
21	43.394931	37.123649
21.1	42.818769	36.418427
21.2	42.189266	35.705898
21.3	41.476931	34.998051
21.4	40.784206	34.263969
21.5	40.251888	33.578711
21.6	39.80255	33.040831
21.7	39.254974	32.558968
21.8	38.676193	32.022621
21.9	38.125365	31.38934
22	37.504034	30.644687
22.1	36.836714	29.893496
22.2	36.192068	29.226946
22.3	35.511586	28.579095
22.4	34.757721	27.860001
22.5	34.084705	27.144039
22.6	33.592057	26.541808
22.7	33.110726	25.964464
22.8	32.510207	25.310943
22.9	31.826453	24.594685
23	31.08523	23.826629
23.1	30.347283	23.082943
23.2	29.717534	22.434631
23.3	29.23317	21.839132
23.4	28.801112	21.25309
23.5	28.265025	20.656058
23.6	27.599976	20.007956
23.7	26.899668	19.340622
23.8	26.189231	18.718527
23.9	25.458703	18.086871
24	24.790126	17.437146
24.1	24.281387	16.816855
24.2	23.860563	16.168456
24.3	23.347379	15.441176
24.4	22.692336	14.63534
24.5	21.959412	13.772277
24.6	21.288296	12.933908
24.7	20.719977	12.170455
24.8	20.162903	11.517042
24.9	19.541648	11.004614
25	18.761661	10.469489
25.1	17.907473	9.815618
25.2	17.126265	9.173809
25.3	16.412971	8.60634
25.4	15.80484	8.061188
25.5	15.323474	7.47625
25.6	14.874386	6.859697
25.7	14.386796	6.211895
25.8	13.818808	5.49529
25.9	13.186353	4.712942
26	12.57107	3.918459
26.1	11.921291	3.206453
26.2	11.155797	2.593725
26.3	10.353015	1.979681
26.4	9.659182	1.334685
26.5	9.162934	0.793271
26.6	8.882147	0.417632
26.7	8.766066	0.177176
26.8	8.714696	0.045869
26.9	8.680833	0.029653
27	8.605668	0.13453
27.1	8.499134	0.249562
27.2	8.489129	0.326213
27.3	8.544738	0.424012
27.4	8.600895	0.561827
27.5	8.676725	0.64437
27.6	8.751749	0.578013
27.7	8.794665	0.421955
27.8	8.801212	0.317115
27.9	8.779448	0.31938
28	8.694201	0.319107
28.1	8.594218	0.271722
28.2	8.595861	0.263813
28.3	8.66208	0.262799
28.4	8.679422	0.218766
28.5	8.648841	0.168856
28.6	8.606729	0.095382
28.7	8.53662	-0.002598
28.8	8.416204	-0.061188
28.9	8.319045	-0.04157
29	8.349969	-0.006496
29.1	8.413888	-0.032178
29.2	8.428048	-0.099081
29.3	8.475513	-0.141879
29.4	8.55852	-0.163178
29.5	8.656867	-0.192925
29.6	8.804212	-0.160459
29.7	8.908958	-0.053398
29.8	8.910192	0.032499
29.9	8.891428	0.051879
30	8.881006	0.050106
30.1	8.853772	0.086218
30.2	8.803881	0.151295
30.3	8.735031	0.21077
30.4	8.665399	0.24035
30.5	8.602699	0.226538
30.6	8.525179	0.187006
30.7	8.450923	0.147523
30.8	8.421118	0.118714
30.9	8.463838	0.102085
31	8.605702	0.129574
31.1	8.807882	0.213997
31.2	8.945808	0.24147
31.3	8.950795	0.203417
31.4	8.922625	0.252395
31.5	8.899902	0.347153
31.6	8.827893	0.400638
31.7	8.8011	0.445723
31.8	8.834803	0.440572
31.9	8.780584	0.346864
32	8.658567	0.218815
32.1	8.610686	0.145744
32.2	8.710128	0.161224
32.3	8.866619	0.174476
32.4	8.900637	0.10249
32.5	8.840318	0.014741
32.6	8.884199	0.013369
32.7	9.005387	0.071095
32.8	9.010455	0.137639
32.9	8.943155	0.201405
33	8.910273	0.246817
33.1	8.912005	0.283935
33.2	8.962157	0.342218
33.3	8.9957	0.405047
33.4	8.955668	0.360522
33.5	8.919133	0.226021
33.6	8.882366	0.148342
33.7	8.809291	0.161219
33.8	8.810144	0.219537
33.9	8.852819	0.257808
34	8.832042	0.254409
34.1	8.848346	0.22319
34.2	8.921691	0.21198
34.3	8.918059	0.212054
34.4	8.814431	0.147558
34.5	8.709019	0.062275
34.6	8.665912	0.002957
34.7	8.694757	-0.029637
34.8	8.768587	-0.05394
34.9	8.806466	-0.114402
35	8.77315	-0.185011
35.1	8.719435	-0.229222
35.2	8.694859	-0.250607
35.3	8.746609	-0.245265
35.4	8.862037	-0.172657
